Asset,SKA-B.ST,EKTA-B.ST,GETI-B.ST,ERIC-B.ST,TEL2-B.ST,HM-B.ST,SKA-B.ST,EKTA-B.ST,GETI-B.ST,ERIC-B.ST,TEL2-B.ST,HM-B.ST
Channel,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Close,Close,Close,Close,Close,Close
2015-05-20,133.79034423828125,55.61616897583008,155.33482360839844,85.39181518554688,67.95319366455078,277.18121337890625,176.39999389648438,59.70000076293945,167.55299377441406,95.3499984741211,92.60399627685547,339.1000061035156
2015-05-21,134.8521728515625,55.75590515136719,153.3833465576172,84.317138671875,67.9178237915039,277.5899353027344,177.8000030517578,59.849998474121094,165.447998046875,94.1500015258789,92.55580139160156,339.6000061035156
2015-05-22,135.00387573242188,57.10671615600586,156.15992736816406,83.46634674072266,68.16532897949219,278.1621398925781,178.0,61.29999923706055,168.4429931640625,93.19999694824219,92.89309692382812,340.29998779296875
2015-05-25,135.15554809570312,56.50117874145508,157.66087341308594,84.13803100585938,68.44813537597656,278.8977966308594,178.1999969482422,60.650001525878906,170.06199645996094,93.94999694824219,93.27850341796875,341.20001220703125
2015-05-26,134.16957092285156,56.78066635131836,153.4584503173828,83.46634674072266,68.16532897949219,274.5655212402344,176.89999389648438,60.95000076293945,165.5290069580078,93.19999694824219,92.89309692382812,335.8999938964844
2015-05-27,135.4589385986328,57.38618469238281,153.98406982421875,84.18280792236328,69.26133728027344,279.878662109375,178.60000610351562,61.599998474121094,166.0959930419922,94.0,94.38670349121094,342.3999938964844
2015-05-28,134.47296142578125,57.06013107299805,155.25975036621094,86.95904541015625,70.39271545410156,279.6334228515625,177.3000030517578,61.25,167.4720001220703,97.0999984741211,95.92849731445312,342.1000061035156
2015-05-29,134.54879760742188,55.94221878051758,154.6590118408203,85.70526123046875,70.85237121582031,274.810791015625,177.39999389648438,60.04999923706055,166.82400512695312,95.69999694824219,96.55490112304688,336.20001220703125
2015-06-01,134.2454071044922,56.08196258544922,153.90899658203125,85.88438415527344,70.85237121582031,276.7724914550781,177.0,60.20000076293945,166.01499938964844,95.9000015258789,96.55490112304688,338.6000061035156
2015-06-02,132.1217498779297,50.72529602050781,153.30824279785156,85.52615356445312,71.91300964355469,274.72900390625,174.1999969482422,54.45000076293945,165.36700439453125,95.5,98.00029754638672,336.1000061035156
2015-06-03,132.19761657714844,50.77187728881836,153.8339080810547,84.36190795898438,72.12515258789062,274.810791015625,174.3000030517578,54.5,165.9340057373047,94.19999694824219,98.28939819335938,336.20001220703125
2015-06-04,130.52902221679688,49.933441162109375,153.60861206054688,86.37693786621094,71.13518524169922,272.35858154296875,172.10000610351562,53.599998474121094,165.6909942626953,96.44999694824219,96.94029998779297,333.20001220703125
2015-06-05,129.0879669189453,48.908687591552734,152.03257751464844,86.01872253417969,71.84227752685547,271.05072021484375,170.1999969482422,52.5,163.99099731445312,96.05000305175781,97.90390014648438,331.6000061035156
2015-06-08,129.84642028808594,49.37447738647461,152.48313903808594,84.317138671875,71.55948638916016,267.944580078125,171.1999969482422,53.0,164.4770050048828,94.1500015258789,97.51850128173828,327.79998779296875
2015-06-09,130.2256317138672,48.76894760131836,152.3329620361328,83.82457733154297,71.55948638916016,265.41064453125,171.6999969482422,52.349998474121094,164.31500244140625,93.5999984741211,97.51850128173828,324.70001220703125
2015-06-10,132.65267944335938,48.908687591552734,154.73410034179688,84.54103088378906,72.76152038574219,270.2333068847656,174.89999389648438,52.5,166.90499877929688,94.4000015258789,99.15660095214844,330.6000061035156
2015-06-11,131.74252319335938,50.72529602050781,155.55918884277344,82.92902374267578,72.1958236694336,270.80548095703125,173.6999969482422,54.45000076293945,167.7949981689453,92.5999984741211,98.38569641113281,331.29998779296875
2015-06-12,130.90826416015625,50.86503219604492,155.1095428466797,82.92902374267578,71.630126953125,269.4158935546875,172.60000610351562,54.599998474121094,167.30999755859375,92.5999984741211,97.61479949951172,329.6000061035156
2015-06-15,128.70875549316406,49.51422119140625,152.3329620361328,81.31700897216797,70.07453918457031,267.4541320800781,169.6999969482422,53.150001525878906,164.31500244140625,90.80000305175781,95.49490356445312,327.20001220703125
2015-06-16,130.68069458007812,50.399234771728516,153.15805053710938,81.98868560791016,71.20592498779297,270.6420593261719,172.3000030517578,54.099998474121094,165.2050018310547,91.55000305175781,97.03669738769531,331.1000061035156
2015-06-17,128.63291931152344,50.77187728881836,151.28257751464844,80.77967834472656,70.28668212890625,268.761962890625,169.60000610351562,54.5,163.1820068359375,90.19999694824219,95.78399658203125,328.79998779296875
2015-06-18,128.5570526123047,50.44581985473633,149.2559814453125,79.7497787475586,71.34732055664062,269.9063720703125,169.5,54.150001525878906,160.99600219726562,89.05000305175781,97.22940063476562,330.20001220703125
2015-06-22,131.5150146484375,49.37447738647461,155.1095428466797,81.4961166381836,72.69086456298828,277.6716613769531,173.39999389648438,53.0,167.30999755859375,91.0,99.060302734375,339.70001220703125
2015-06-23,132.88021850585938,49.28133010864258,155.9346466064453,83.28724670410156,73.61009216308594,280.1239013671875,175.1999969482422,52.900001525878906,168.1999969482422,93.0,100.31300354003906,342.70001220703125
2015-06-24,133.3352813720703,48.536048889160156,153.08294677734375,81.2722396850586,73.82215118408203,277.83514404296875,175.8000030517578,52.099998474121094,165.12399291992188,90.75,100.60199737548828,339.8999938964844
2015-06-25,132.72853088378906,48.163414001464844,154.28353881835938,81.0035629272461,72.83224487304688,268.9254455566406,175.0,51.70000076293945,166.41900634765625,90.44999694824219,99.25299835205078,329.0
2015-06-26,133.86618041992188,48.908687591552734,153.7587890625,81.2274398803711,72.69086456298828,271.8681335449219,176.5,52.5,165.85299682617188,90.69999694824219,99.060302734375,332.6000061035156
2015-06-29,128.93624877929688,48.07025146484375,151.0572967529297,78.80944061279297,70.35735321044922,263.4488220214844,170.0,51.599998474121094,162.93899536132812,88.0,95.88030242919922,322.29998779296875
2015-06-30,127.41935729980469,48.442893981933594,149.70652770996094,76.92876434326172,68.16532897949219,260.9149169921875,168.0,52.0,161.48199462890625,85.9000015258789,92.89309692382812,319.20001220703125
2015-07-01,129.16380310058594,49.747127532958984,154.28353881835938,78.71988677978516,68.2713623046875,266.22802734375,170.3000030517578,53.400001525878906,166.41900634765625,87.9000015258789,93.03759765625,325.70001220703125
2015-07-02,129.23965454101562,49.607383728027344,153.30824279785156,78.27210998535156,67.70567321777344,265.6558532714844,170.39999389648438,53.25,165.36700439453125,87.4000015258789,92.2667007446289,325.0
2015-07-03,129.61886596679688,50.16633605957031,151.0572967529297,77.68998718261719,67.31683349609375,263.4488220214844,170.89999389648438,53.849998474121094,162.93899536132812,86.75,91.73680114746094,322.29998779296875
2015-07-06,127.26768493652344,50.07316970825195,148.2806854248047,76.57052612304688,66.5036392211914,260.6696472167969,167.8000030517578,53.75,159.94400024414062,85.5,90.62860107421875,318.8999938964844
2015-07-07,126.50923919677734,49.607383728027344,148.95559692382812,76.07796478271484,65.44300079345703,259.0348815917969,166.8000030517578,53.25,160.6719970703125,84.94999694824219,89.18319702148438,316.8999938964844
2015-07-08,127.41935729980469,49.28133010864258,149.03070068359375,76.88397216796875,65.76116180419922,258.0539855957031,168.0,52.900001525878906,160.7530059814453,85.8499984741211,89.6167984008789,315.70001220703125
2015-07-09,131.2874755859375,49.79370880126953,154.95936584472656,77.86909484863281,66.96321868896484,262.9584045410156,173.10000610351562,53.45000076293945,167.1479949951172,86.94999694824219,91.25489807128906,321.70001220703125
2015-07-10,135.30722045898438,50.77187728881836,159.08673095703125,79.25721740722656,68.51889038085938,268.5167541503906,178.39999389648438,54.5,171.60000610351562,88.5,93.3749008178711,328.5
2015-07-13,137.58258056640625,51.79662322998047,162.1627655029297,80.19754791259766,69.50885772705078,273.5029296875,181.39999389648438,55.599998474121094,174.91799926757812,89.55000305175781,94.7239990234375,334.6000061035156
2015-07-14,138.79612731933594,52.355587005615234,163.43844604492188,79.92889404296875,69.01383209228516,274.40203857421875,183.0,56.20000076293945,176.29400634765625,89.25,94.04940032958984,335.70001220703125
2015-07-15,139.0236358642578,51.88978958129883,156.53541564941406,79.25721740722656,69.04920196533203,274.4837951660156,183.3000030517578,55.70000076293945,168.84800720214844,88.5,94.09760284423828,335.79998779296875
2015-07-16,140.99560546875,52.63505935668945,155.25975036621094,80.86923217773438,69.190673828125,277.6716613769531,185.89999389648438,56.5,167.4720001220703,90.30000305175781,94.29039764404297,339.70001220703125
2015-07-17,140.76806640625,52.54190444946289,156.68467712402344,83.6006851196289,69.72099304199219,277.18121337890625,185.60000610351562,56.400001525878906,169.00900268554688,93.3499984741211,95.01309967041016,339.1000061035156
2015-07-20,141.1472930908203,52.355587005615234,156.53541564941406,84.89926147460938,70.03917694091797,279.38818359375,186.10000610351562,56.20000076293945,168.84800720214844,94.80000305175781,95.44670104980469,341.79998779296875
2015-07-21,139.0236358642578,52.49531936645508,155.78445434570312,84.72013854980469,65.26622009277344,277.4264221191406,183.3000030517578,56.349998474121094,168.03799438476562,94.5999984741211,88.94229888916016,339.3999938964844
2015-07-22,138.34103393554688,51.75004196166992,154.73410034179688,83.46634674072266,65.33688354492188,277.99859619140625,182.39999389648438,55.54999923706055,166.90499877929688,93.19999694824219,89.0385971069336,340.1000061035156
2015-07-23,138.03765869140625,51.65688705444336,156.31011962890625,83.33202362060547,63.816593170166016,277.5081481933594,182.0,55.45000076293945,168.60499572753906,93.05000305175781,86.966796875,339.5
2015-07-24,136.3690643310547,51.93636703491211,156.53541564941406,83.37679290771484,63.85195541381836,277.0994873046875,179.8000030517578,55.75,168.84800720214844,93.0999984741211,87.01499938964844,339.0
2015-07-27,134.32125854492188,53.05428695678711,154.6590118408203,82.21257019042969,62.57918167114258,273.829833984375,177.10000610351562,56.95000076293945,166.82400512695312,91.80000305175781,85.28050231933594,335.0
2015-07-28,135.3831024169922,53.333763122558594,156.15992736816406,81.2722396850586,62.649906158447266,275.1377258300781,178.5,57.25,168.4429931640625,90.75,85.37689971923828,336.6000061035156
2015-07-29,136.67247009277344,54.21876907348633,157.5106964111328,81.54090881347656,63.427669525146484,276.93597412109375,180.1999969482422,58.20000076293945,169.89999389648438,91.05000305175781,86.43679809570312,338.79998779296875
2015-07-30,136.065673828125,53.75298309326172,157.0601348876953,82.30213165283203,63.144859313964844,278.1621398925781,179.39999389648438,57.70000076293945,169.41400146484375,91.9000015258789,86.05139923095703,340.29998779296875
2015-07-31,137.8101043701172,53.38033676147461,158.86146545410156,82.66036224365234,63.46304702758789,280.5325622558594,181.6999969482422,57.29999923706055,171.35699462890625,92.30000305175781,86.48500061035156,343.20001220703125
2015-08-03,138.18934631347656,53.38033676147461,157.66087341308594,82.21257019042969,63.74592208862305,281.43170166015625,182.1999969482422,57.29999923706055,170.06199645996094,91.80000305175781,86.87049865722656,344.29998779296875
2015-08-04,136.5966033935547,59.76176834106445,158.03541564941406,81.13790130615234,63.46304702758789,282.3308410644531,180.10000610351562,64.1500015258789,170.46600341796875,90.5999984741211,86.48500061035156,345.3999938964844
2015-08-05,138.03765869140625,59.156219482421875,161.41273498535156,82.3469009399414,64.02872467041016,285.845703125,182.0,63.5,174.10899353027344,91.94999694824219,87.25589752197266,349.70001220703125
2015-08-06,138.64442443847656,58.7835807800293,159.8367156982422,81.31700897216797,64.17012786865234,287.7257080078125,182.8000030517578,63.099998474121094,172.40899658203125,90.80000305175781,87.44860076904297,352.0
2015-08-07,138.113525390625,58.876747131347656,159.38616943359375,80.15277862548828,63.887332916259766,283.55694580078125,182.10000610351562,63.20000076293945,171.92300415039062,89.5,87.06320190429688,346.8999938964844
2015-08-10,141.22314453125,58.50409698486328,159.01161193847656,82.21257019042969,64.41764831542969,286.25439453125,186.1999969482422,62.79999923706055,171.5189971923828,91.80000305175781,87.78589630126953,350.20001220703125
2015-08-11,139.70623779296875,56.827239990234375,157.13522338867188,79.70499420166016,63.25090026855469,284.45611572265625,184.1999969482422,61.0,169.4949951171875,89.0,86.1958999633789,348.0
2015-08-12,135.00387573242188,55.290103912353516,153.15805053710938,77.51087188720703,62.296295166015625,284.3743591308594,178.0,59.349998474121094,165.2050018310547,86.55000305175781,84.8949966430664,347.8999938964844
2015-08-13,137.3550567626953,54.91747283935547,153.7587890625,79.25721740722656,62.543800354003906,287.15350341796875,181.10000610351562,58.95000076293945,165.85299682617188,88.5,85.2322998046875,351.29998779296875
2015-08-14,136.52076721191406,52.914546966552734,152.10768127441406,78.85421752929688,61.9427490234375,288.5431213378906,180.0,56.79999923706055,164.07200622558594,88.05000305175781,84.41320037841797,353.0
2015-08-17,137.65843200683594,52.82137680053711,152.93276977539062,79.302001953125,61.83671951293945,294.1832275390625,181.5,56.70000076293945,164.96200561523438,88.55000305175781,84.2686996459961,359.8999938964844
2015-08-18,135.53477478027344,53.19401550292969,153.233154296875,80.15277862548828,61.483158111572266,292.13970947265625,178.6999969482422,57.099998474121094,165.28599548339844,89.5,83.78690338134766,357.3999938964844
2015-08-19,132.57684326171875,53.00770568847656,150.6818084716797,77.46609497070312,60.59929275512695,287.80743408203125,174.8000030517578,56.900001525878906,162.53399658203125,86.5,82.5823974609375,352.1000061035156
2015-08-20,131.0599365234375,51.09793472290039,146.55447387695312,75.71975708007812,59.32644271850586,287.6440124511719,172.8000030517578,54.849998474121094,158.08200073242188,84.55000305175781,80.8478012084961,351.8999938964844
2015-08-21,126.20585632324219,50.07316970825195,143.17803955078125,74.51073455810547,58.44257354736328,279.2247009277344,166.39999389648438,53.75,154.44000244140625,83.19999694824219,79.64330291748047,341.6000061035156
2015-08-24,118.7730712890625,48.30314254760742,138.07540893554688,70.65982818603516,56.285926818847656,266.8819274902344,156.60000610351562,51.849998474121094,148.93600463867188,78.9000015258789,76.70429992675781,326.5
2015-08-25,122.48947143554688,49.70054244995117,142.05258178710938,73.2569580078125,58.972896575927734,273.09423828125,161.5,53.349998474121094,153.2259979248047,81.80000305175781,80.36599731445312,334.1000061035156
2015-08-26,121.73100280761719,49.048431396484375,142.20181274414062,72.58528900146484,58.05364990234375,263.77581787109375,160.5,52.650001525878906,153.38699340820312,81.05000305175781,79.11329650878906,322.70001220703125
2015-08-27,125.67494201660156,50.07316970825195,144.52882385253906,74.95852661132812,59.715354919433594,267.2088928222656,165.6999969482422,53.75,155.89700317382812,83.69999694824219,81.37779998779297,326.8999938964844
2015-08-28,125.97831726074219,49.56079864501953,144.3786163330078,74.8241958618164,59.85676193237305,268.2715148925781,166.10000610351562,53.20000076293945,155.73500061035156,83.55000305175781,81.57050323486328,328.20001220703125
2015-08-31,125.9024658203125,48.86210632324219,141.2265625,73.92863464355469,59.14967346191406,266.30975341796875,166.0,52.45000076293945,152.3350067138672,82.55000305175781,80.60690307617188,325.79998779296875
2015-09-01,122.71700286865234,52.72821807861328,141.30165100097656,72.49571990966797,57.523345947265625,260.17926025390625,161.8000030517578,56.599998474121094,152.41600036621094,80.94999694824219,78.3906021118164,318.29998779296875
2015-09-02,122.64114379882812,54.04408264160156,150.83201599121094,72.31661224365234,57.66474151611328,259.4435729980469,161.6999969482422,57.5,162.6959991455078,80.75,78.58329772949219,317.3999938964844
2015-09-03,126.1300277709961,55.077964782714844,152.85765075683594,74.73463439941406,59.32644271850586,263.285400390625,166.3000030517578,58.599998474121094,164.88099670410156,83.44999694824219,80.8478012084961,322.1000061035156
2015-09-04,123.77880859375,53.33915710449219,149.40615844726562,72.31661224365234,58.477943420410156,258.1357116699219,163.1999969482422,56.75,161.1580047607422,80.75,79.69149780273438,315.79998779296875
2015-09-07,124.23390197753906,53.66811752319336,150.30638122558594,72.98828887939453,58.866851806640625,260.17926025390625,163.8000030517578,57.099998474121094,162.12899780273438,81.5,80.22149658203125,318.29998779296875
2015-09-08,125.37157440185547,53.43314743041992,147.83013916015625,73.83906555175781,59.573951721191406,260.83319091796875,165.3000030517578,56.849998474121094,159.45799255371094,82.44999694824219,81.18509674072266,319.1000061035156
2015-09-09,130.68069458007812,54.0910758972168,149.7816619873047,74.37641143798828,59.573951721191406,263.694091796875,172.3000030517578,57.54999923706055,161.56300354003906,83.05000305175781,81.18509674072266,322.6000061035156
2015-09-10,129.9222412109375,53.99708938598633,148.20562744140625,73.57039642333984,59.008262634277344,260.7514343261719,171.3000030517578,57.45000076293945,159.86300659179688,82.1500015258789,80.41419982910156,319.0
2015-09-11,129.77056884765625,53.10417938232422,148.5059814453125,73.21217346191406,58.583980560302734,259.0348815917969,171.10000610351562,56.5,160.18699645996094,81.75,79.83599853515625,316.8999938964844
2015-09-14,127.49523162841797,52.11729431152344,145.05352783203125,72.45094299316406,56.993019104003906,258.87139892578125,168.10000610351562,55.45000076293945,156.46299743652344,80.9000015258789,77.66790008544922,316.70001220703125
2015-09-15,127.41935729980469,52.352264404296875,145.4290008544922,71.86883544921875,56.56873321533203,254.70263671875,168.0,55.70000076293945,156.8679962158203,80.25,77.0896987915039,311.6000061035156
2015-09-16,126.73678588867188,52.96319580078125,146.47940063476562,72.003173828125,56.993019104003906,259.5252990722656,167.10000610351562,56.349998474121094,158.00100708007812,80.4000015258789,77.66790008544922,317.5
2015-09-17,127.34353637695312,53.01019287109375,148.5059814453125,72.45094299316406,57.77084732055664,259.4435729980469,167.89999389648438,56.400001525878906,160.18699645996094,80.9000015258789,78.72789764404297,317.3999938964844
2015-09-18,125.29571533203125,52.77521514892578,145.65428161621094,70.12248992919922,56.9576416015625,255.52003479003906,165.1999969482422,56.150001525878906,157.11099243164062,78.30000305175781,77.61969757080078,312.6000061035156
2015-09-21,127.72273254394531,53.29216003417969,147.9052276611328,70.52548217773438,57.275814056396484,257.97222900390625,168.39999389648438,56.70000076293945,159.53900146484375,78.75,78.05329895019531,315.6000061035156
2015-09-22,124.84063720703125,52.16428756713867,143.25314331054688,70.21204376220703,56.25055694580078,251.02435302734375,164.60000610351562,55.5,154.52099609375,78.4000015258789,76.65609741210938,307.1000061035156
2015-09-23,124.30973052978516,54.84299087524414,144.90335083007812,70.65982818603516,56.427330017089844,253.72178649902344,163.89999389648438,58.349998474121094,156.30099487304688,78.9000015258789,76.89700317382812,310.3999938964844
2015-09-24,120.8967056274414,53.43314743041992,138.82542419433594,69.71949005126953,55.3666877746582,243.58596801757812,159.39999389648438,56.849998474121094,149.7449951171875,77.8499984741211,75.45159912109375,298.0
2015-09-25,124.61312103271484,54.93699264526367,142.4271240234375,72.63005828857422,56.81624984741211,249.7982177734375,164.3000030517578,58.45000076293945,153.6300048828125,81.0999984741211,77.427001953125,305.6000061035156
2015-09-28,123.17205810546875,53.10417938232422,138.97560119628906,70.57027435302734,55.260581970214844,244.97557067871094,162.39999389648438,56.5,149.90699768066406,78.80000305175781,75.30699920654297,299.70001220703125
2015-09-29,122.64114379882812,51.64734649658203,137.699951171875,70.97327423095703,55.72024154663086,244.48512268066406,161.6999969482422,54.95000076293945,148.531005859375,79.25,75.93340301513672,299.1000061035156
2015-09-30,124.30973052978516,52.305274963378906,139.87579345703125,73.61518096923828,57.594078063964844,249.8800048828125,163.89999389648438,55.650001525878906,150.8780059814453,82.19999694824219,78.48699951171875,305.70001220703125
2015-10-01,123.5512924194336,51.55335235595703,138.0003204345703,72.80917358398438,56.14444351196289,244.81207275390625,162.89999389648438,54.849998474121094,148.85499572753906,81.30000305175781,76.5114974975586,299.5
2015-10-02,124.08220672607422,51.506351470947266,138.07540893554688,73.30172729492188,54.62422561645508,244.81207275390625,163.60000610351562,54.79999923706055,148.93600463867188,81.8499984741211,74.4397964477539,299.5
2015-10-05,127.87445831298828,53.01019287109375,141.90237426757812,75.8093032836914,56.07378387451172,252.25042724609375,168.60000610351562,56.400001525878906,153.06399536132812,84.6500015258789,76.41519927978516,308.6000061035156
2015-10-06,129.9222412109375,55.077964782714844,141.6771240234375,76.07796478271484,55.89701461791992,252.74087524414062,171.3000030517578,58.599998474121094,152.8209991455078,84.94999694824219,76.17430114746094,309.20001220703125
2015-10-07,131.36331176757812,55.26594543457031,139.2008819580078,76.16752624511719,56.14444351196289,251.9235076904297,173.1999969482422,58.79999923706055,150.14999389648438,85.05000305175781,76.5114974975586,308.20001220703125
2015-10-08,132.0458984375,56.76978302001953,142.72750854492188,77.37654113769531,55.47271728515625,252.168701171875,174.10000610351562,60.400001525878906,153.95399475097656,86.4000015258789,75.59609985351562,308.5
2015-10-09,135.15554809570312,58.649574279785156,145.5791778564453,77.46609497070312,56.07378387451172,254.04873657226562,178.1999969482422,62.400001525878906,157.02999877929688,86.5,76.41519927978516,310.79998779296875
2015-10-12,133.86618041992188,59.542476654052734,147.83013916015625,77.46609497070312,55.72024154663086,256.9096374511719,176.5,63.349998474121094,159.45799255371094,86.5,75.93340301513672,314.29998779296875
2015-10-13,132.65267944335938,59.542476654052734,146.32919311523438,75.89886474609375,54.9777717590332,257.97222900390625,174.89999389648438,63.349998474121094,157.83900451660156,84.75,74.92160034179688,315.6000061035156
2015-10-14,120.8967056274414,59.542476654052734,142.8026123046875,74.86896514892578,53.563514709472656,257.2366638183594,159.39999389648438,63.349998474121094,154.03500366210938,83.5999984741211,72.99430084228516,314.70001220703125
2015-10-15,118.31800842285156,60.15340805053711,152.5582275390625,77.2869873046875,53.704917907714844,256.58270263671875,156.0,64.0,164.55799865722656,86.30000305175781,73.18699645996094,313.8999938964844
2015-10-16,116.42186737060547,60.294403076171875,157.0601348876953,77.68998718261719,54.482749938964844,256.33746337890625,153.5,64.1500015258789,169.41400146484375,86.75,74.24700164794922,313.6000061035156
2015-10-19,114.8291244506836,60.576358795166016,157.28541564941406,77.24219512939453,54.12919998168945,259.1166687011719,151.39999389648438,64.44999694824219,169.65699768066406,86.25,73.76519775390625,317.0
2015-10-20,115.2842025756836,61.9392204284668,155.33482360839844,76.88397216796875,55.048439025878906,261.3236389160156,152.0,65.9000015258789,167.55299377441406,85.8499984741211,75.01789855957031,319.70001220703125
2015-10-21,116.49772644042969,62.69112777709961,155.4090118408203,77.51087188720703,57.80614471435547,262.71319580078125,153.60000610351562,66.69999694824219,167.63299560546875,86.55000305175781,78.7760009765625,321.3999938964844
2015-10-22,118.46971130371094,62.644142150878906,159.31201171875,79.07811737060547,59.50321960449219,267.5359191894531,156.1999969482422,66.6500015258789,171.84300231933594,88.30000305175781,81.08869934082031,327.29998779296875
2015-10-23,119.00059509277344,62.22118377685547,160.88711547851562,74.33162689208984,60.28104782104492,272.195068359375,156.89999389648438,66.19999694824219,173.54200744628906,83.0,82.14869689941406,333.0
2015-10-26,118.54551696777344,62.315181732177734,159.38616943359375,74.68985748291016,60.493186950683594,271.45941162109375,156.3000030517578,66.30000305175781,171.92300415039062,83.4000015258789,82.43779754638672,332.1000061035156
2015-10-27,116.9527816772461,61.14030838012695,157.7359619140625,72.45094299316406,59.85676193237305,269.9880676269531,154.1999969482422,65.05000305175781,170.14300537109375,80.9000015258789,81.57050323486328,330.29998779296875
2015-10-28,122.41361999511719,62.45615768432617,159.38616943359375,72.76439666748047,60.06889343261719,270.7237548828125,161.39999389648438,66.44999694824219,171.92300415039062,81.25,81.8595962524414,331.20001220703125
2015-10-29,124.99234771728516,62.644142150878906,160.96221923828125,74.33162689208984,59.92750549316406,273.0124816894531,164.8000030517578,66.6500015258789,173.6230010986328,83.0,81.66690063476562,334.0
2015-10-30,126.28170776367188,62.080196380615234,160.51258850097656,74.64508056640625,60.45781707763672,271.62286376953125,166.5,66.05000305175781,173.13800048828125,83.3499984741211,82.38960266113281,332.29998779296875
2015-11-02,127.49523162841797,62.22118377685547,160.7369384765625,74.10773468017578,60.493186950683594,270.6420593261719,168.10000610351562,66.19999694824219,173.3800048828125,82.75,82.43779754638672,331.1000061035156
2015-11-03,127.87445831298828,62.4091682434082,160.96221923828125,75.71975708007812,60.98813247680664,269.74285888671875,168.60000610351562,66.4000015258789,173.6230010986328,84.55000305175781,83.11229705810547,330.0
2015-11-04,128.3295135498047,63.58403396606445,161.8633270263672,77.24219512939453,62.331668853759766,271.2141418457031,169.1999969482422,67.6500015258789,174.59500122070312,86.25,84.94319915771484,331.79998779296875
2015-11-05,128.86041259765625,64.19497680664062,162.838623046875,76.66008758544922,61.306396484375,276.6090087890625,169.89999389648438,68.30000305175781,175.64700317382812,85.5999984741211,83.5459976196289,338.3999938964844
2015-11-06,129.16380310058594,64.61793518066406,163.88897705078125,76.39141845703125,61.5538330078125,273.91162109375,170.3000030517578,68.75,176.77999877929688,85.30000305175781,83.8832015991211,335.1000061035156
2015-11-09,127.19185638427734,64.0539779663086,162.0876922607422,77.8243179321289,60.77606964111328,269.4158935546875,167.6999969482422,68.1500015258789,174.83700561523438,86.9000015258789,82.82330322265625,329.6000061035156
2015-11-10,125.97831726074219,63.16108703613281,161.26258850097656,73.03306579589844,60.45781707763672,269.5793762207031,166.10000610351562,67.19999694824219,173.94700622558594,81.55000305175781,82.38960266113281,329.79998779296875
2015-11-11,126.5850830078125,63.16108703613281,161.18746948242188,73.34651184082031,60.17501449584961,270.88720703125,166.89999389648438,67.19999694824219,173.86599731445312,81.9000015258789,82.00420379638672,331.3999938964844
2015-11-12,123.9305191040039,59.11952590942383,157.96124267578125,72.04794311523438,59.39718246459961,266.4732360839844,163.39999389648438,62.900001525878906,170.38600158691406,80.44999694824219,80.94419860839844,326.0
2015-11-13,122.26193237304688,57.33372116088867,156.53541564941406,71.10760498046875,59.39718246459961,262.6314392089844,161.1999969482422,61.0,168.84800720214844,79.4000015258789,80.94419860839844,321.29998779296875
2015-11-16,122.26193237304688,59.7304573059082,156.53541564941406,73.52561950683594,59.39718246459961,260.0975341796875,161.1999969482422,63.54999923706055,168.84800720214844,82.0999984741211,80.94419860839844,318.20001220703125
2015-11-17,124.99234771728516,59.91844177246094,161.33766174316406,74.77941131591797,60.846744537353516,263.694091796875,164.8000030517578,63.75,174.0279998779297,83.5,82.91960144042969,322.6000061035156
2015-11-18,127.11600494384766,61.9392204284668,162.46315002441406,74.1972885131836,60.351783752441406,263.6123352050781,167.60000610351562,65.9000015258789,175.24200439453125,82.8499984741211,82.24510192871094,322.5
2015-11-19,126.3575439453125,61.65725326538086,163.1389617919922,73.34651184082031,60.846744537353516,262.3044738769531,166.60000610351562,65.5999984741211,175.9709930419922,81.9000015258789,82.91960144042969,320.8999938964844
2015-11-20,125.52326965332031,65.55782318115234,164.93936157226562,74.28684997558594,61.9427490234375,264.5115051269531,165.5,69.75,177.91299438476562,82.94999694824219,84.41320037841797,323.6000061035156
2015-11-23,125.52326965332031,64.0539779663086,164.93936157226562,74.28684997558594,62.19025802612305,260.5062255859375,165.5,68.1500015258789,177.91299438476562,82.94999694824219,84.75050354003906,318.70001220703125
2015-11-24,124.46142578125,63.91299819946289,160.6618194580078,73.83906555175781,60.846744537353516,255.68353271484375,164.10000610351562,68.0,173.2989959716797,82.44999694824219,82.91960144042969,312.79998779296875
2015-11-25,128.5570526123047,65.46383666992188,163.21409606933594,74.15251159667969,60.91747283935547,260.01580810546875,169.5,69.6500015258789,176.052001953125,82.80000305175781,83.01599884033203,318.1000061035156
2015-11-26,130.45318603515625,65.60479736328125,165.38995361328125,75.5854263305664,61.8720817565918,260.7514343261719,172.0,69.80000305175781,178.3990020751953,84.4000015258789,84.31690216064453,319.0
2015-11-27,130.75656127929688,67.10865020751953,165.23974609375,75.18240356445312,62.11951446533203,261.1601257324219,172.39999389648438,71.4000015258789,178.23699951171875,83.94999694824219,84.65409851074219,319.5
2015-11-30,130.75656127929688,68.14253234863281,165.23974609375,75.18240356445312,62.11951446533203,261.1601257324219,172.39999389648438,72.5,178.23699951171875,83.94999694824219,84.65409851074219,319.5
2015-12-01,133.18357849121094,69.3644027709961,167.1912384033203,74.28684997558594,62.331668853759766,266.22802734375,175.60000610351562,73.80000305175781,180.3419952392578,82.94999694824219,84.94319915771484,325.70001220703125
